combo_id,hidden_layer_sizes,activation,solver,max_iter,cv_mean_accuracy,cv_std_accuracy,cv_mean_f1,cv_std_f1
28,"(48, 48, 32)",relu,lbfgs,1000,0.9392857142857143,0.01855768722395224,0.9425989345509893,0.017119260053977275
32,"(48, 48, 32)",tanh,lbfgs,1000,0.9285714285714286,0.01010152544552211,0.9310280685494209,0.009169917984062614
36,"(64, 64, 32)",relu,lbfgs,1000,0.925,0.040876868365212884,0.9307893594443372,0.03402239292924323
19,"(32, 32, 16)",relu,lbfgs,100,0.9249999999999999,0.01184508853698358,0.9264098102126271,0.010996089544151714
16,"(30, 30, 20)",tanh,lbfgs,1000,0.9214285714285714,0.01597191412499849,0.9249016622256059,0.016595776270131875
4,"(10, 10, 10)",relu,lbfgs,1000,0.9178571428571429,0.018557687223952287,0.9220597309638405,0.017433363953499047
35,"(64, 64, 32)",relu,lbfgs,100,0.9142857142857143,0.01010152544552211,0.9166512221326887,0.009277112784082619
20,"(32, 32, 16)",relu,lbfgs,1000,0.9142857142857143,0.017496355305594114,0.9162060100516929,0.01885802566023412
34,"(64, 64, 32)",relu,adam,1000,0.9035714285714285,0.021128856368212913,0.9118547776775625,0.01720041716907661
31,"(48, 48, 32)",tanh,lbfgs,100,0.9071428571428573,0.023690177073967148,0.9107292336327057,0.021198849802939276
27,"(48, 48, 32)",relu,lbfgs,100,0.9035714285714285,0.027432663385245023,0.9098207348207348,0.02283208927474564
8,"(10, 10, 10)",tanh,lbfgs,1000,0.9035714285714286,0.04446392713567402,0.909009009009009,0.042188718825110265
10,"(30, 30, 20)",relu,adam,1000,0.8964285714285714,0.021128856368212927,0.9052031978680879,0.017810407774602393
3,"(10, 10, 10)",relu,lbfgs,100,0.9,0.02020305089104422,0.9030227024245933,0.021269487530401088
12,"(30, 30, 20)",relu,lbfgs,1000,0.8964285714285714,0.03406925719346234,0.9016313385290405,0.03229422568227433
7,"(10, 10, 10)",tanh,lbfgs,100,0.8892857142857143,0.055673061671856754,0.896994777762622,0.05046459063851924
30,"(48, 48, 32)",tanh,adam,1000,0.8892857142857142,0.018557687223952245,0.8958457443223937,0.019830244047845468
40,"(64, 64, 32)",tanh,lbfgs,1000,0.8892857142857142,0.030929478706587108,0.8952297017514409,0.027040084317714482
15,"(30, 30, 20)",tanh,lbfgs,100,0.8857142857142857,0.01010152544552211,0.8919333092572529,0.008242104514510268
11,"(30, 30, 20)",relu,lbfgs,100,0.8821428571428571,0.03829930462415574,0.8913185163185164,0.03305995074998554
39,"(64, 64, 32)",tanh,lbfgs,100,0.8821428571428571,0.04087686836521282,0.8888579557000609,0.037523290516858356
24,"(32, 32, 16)",tanh,lbfgs,1000,0.8821428571428571,0.0355352656109507,0.8883238501659554,0.03571998006678131
18,"(32, 32, 16)",relu,adam,1000,0.8821428571428571,0.02743266338524505,0.8857866771141483,0.02833924470030678
23,"(32, 32, 16)",tanh,lbfgs,100,0.8785714285714286,0.037115374447904526,0.8849827270879903,0.035497008795408465
2,"(10, 10, 10)",relu,adam,1000,0.875,0.01855768722395228,0.8806326604181687,0.016952475764679054
14,"(30, 30, 20)",tanh,adam,1000,0.8535714285714285,0.042106521866255714,0.8608093851228863,0.04743947549084147
33,"(64, 64, 32)",relu,adam,100,0.8214285714285715,0.04225771273642585,0.8376510778973064,0.037552763661516914
6,"(10, 10, 10)",tanh,adam,1000,0.8214285714285714,0.06585388898066348,0.8301949668353409,0.07286449722410841
17,"(32, 32, 16)",relu,adam,100,0.7928571428571428,0.04573660169594892,0.8093071312249395,0.047140021290852464
38,"(64, 64, 32)",tanh,adam,1000,0.7785714285714286,0.07319250547114,0.8009742520246818,0.07029983203059939
9,"(30, 30, 20)",relu,adam,100,0.7214285714285715,0.025753937681885625,0.7705443523207656,0.020621788291133224
22,"(32, 32, 16)",tanh,adam,1000,0.75,0.18749149640580984,0.7456720601499083,0.21554764223730516
1,"(10, 10, 10)",relu,adam,100,0.7535714285714286,0.01184508853698357,0.7445165945165946,0.02007834230076667
13,"(30, 30, 20)",tanh,adam,100,0.6321428571428571,0.06418643127004083,0.6916772427522707,0.04879808058234279
26,"(48, 48, 32)",relu,adam,1000,0.7964285714285714,0.1718373103388487,0.6757571269900037,0.3903957446720052
29,"(48, 48, 32)",tanh,adam,100,0.6142857142857142,0.05624291338579865,0.6247391688771,0.10570390400324463
25,"(48, 48, 32)",relu,adam,100,0.7107142857142859,0.1349130483394579,0.6068798449612403,0.3526842537548051
21,"(32, 32, 16)",tanh,adam,100,0.5892857142857143,0.11220198623146437,0.6045144462279294,0.15109765925553265
37,"(64, 64, 32)",tanh,adam,100,0.5892857142857143,0.06175577309210923,0.5604094311127626,0.07376808869014796
5,"(10, 10, 10)",tanh,adam,100,0.5642857142857143,0.07592961294810463,0.5470076876081865,0.097583227328688
