combo_id,hidden_layer_sizes,activation,solver,max_iter,cv_mean_accuracy,cv_std_accuracy,cv_mean_f1,cv_std_f1
36,"(64, 64, 32)",relu,lbfgs,1000,0.8409090909090909,0.01607060866333061,0.6213450292397661,0.04059486367518951
12,"(30, 30, 20)",relu,lbfgs,1000,0.8295454545454546,0.03409090909090909,0.6018575851393189,0.0941532847633907
28,"(48, 48, 32)",relu,lbfgs,1000,0.8238636363636365,0.04057629788944801,0.6017231134878194,0.06354075746624722
18,"(32, 32, 16)",relu,adam,1000,0.8352272727272728,0.01884445903611021,0.5840909090909091,0.06927987847178425
4,"(16, 16, 16)",relu,lbfgs,1000,0.8352272727272727,0.051763827154228975,0.5816993464052287,0.12452652864874285
3,"(16, 16, 16)",relu,lbfgs,100,0.8352272727272727,0.051763827154228975,0.5816993464052287,0.12452652864874285
2,"(16, 16, 16)",relu,adam,1000,0.8295454545454546,0.06527912098338667,0.580392156862745,0.14408763192842225
35,"(64, 64, 32)",relu,lbfgs,100,0.8352272727272728,0.029523593310833107,0.5764705882352942,0.08514185191841253
27,"(48, 48, 32)",relu,lbfgs,100,0.8352272727272728,0.03725817343353411,0.5637254901960784,0.06949728862136187
24,"(32, 32, 16)",tanh,lbfgs,1000,0.7954545454545454,0.01607060866333065,0.5561421670117321,0.06594587497302676
20,"(32, 32, 16)",relu,lbfgs,1000,0.8068181818181818,0.04685347301838251,0.5343567251461988,0.08190723419729429
33,"(64, 64, 32)",relu,adam,100,0.8352272727272727,0.029523593310833148,0.5343137254901961,0.07735163646107597
11,"(30, 30, 20)",relu,lbfgs,100,0.8409090909090909,0.053300179088902604,0.5321958743011375,0.22619139535945607
26,"(48, 48, 32)",relu,adam,1000,0.8011363636363638,0.018844459036110258,0.5317460317460317,0.03223824763744428
34,"(64, 64, 32)",relu,adam,1000,0.8068181818181819,0.03409090909090911,0.5301587301587302,0.03245245761946172
10,"(30, 30, 20)",relu,adam,1000,0.8068181818181819,0.019682395540555453,0.5277777777777778,0.02777777777777779
32,"(48, 48, 32)",tanh,lbfgs,1000,0.7840909090909091,0.02540986338067944,0.512124183006536,0.10455230040108776
40,"(64, 64, 32)",tanh,lbfgs,1000,0.7670454545454546,0.04057629788944801,0.48944805194805197,0.14641696256571207
16,"(30, 30, 20)",tanh,lbfgs,1000,0.7727272727272727,0.08194434716963613,0.47972873359870266,0.17734026216332036
38,"(64, 64, 32)",tanh,adam,1000,0.7556818181818181,0.05653337710833068,0.46122552758708363,0.07350939101859195
37,"(64, 64, 32)",tanh,adam,100,0.7840909090909092,0.04685347301838252,0.4604575163398693,0.08597877119673987
30,"(48, 48, 32)",tanh,adam,1000,0.7897727272727273,0.029523593310833155,0.4545985060690943,0.1101647307710374
29,"(48, 48, 32)",tanh,adam,100,0.8125000000000001,0.00984119777027775,0.447954822954823,0.0926497534743991
23,"(32, 32, 16)",tanh,lbfgs,100,0.7613636363636365,0.04685347301838251,0.44613003095975234,0.10877893030229635
19,"(32, 32, 16)",relu,lbfgs,100,0.7897727272727273,0.024766471270117475,0.44481424148606813,0.07095235475734034
17,"(32, 32, 16)",relu,adam,100,0.8068181818181818,0.019682395540555453,0.4293879495117885,0.13434872686270338
14,"(30, 30, 20)",tanh,adam,1000,0.7613636363636365,0.019682395540555408,0.41666666666666663,0.1478728886056298
31,"(48, 48, 32)",tanh,lbfgs,100,0.7784090909090908,0.03725817343353411,0.4062271062271062,0.23969678323688104
22,"(32, 32, 16)",tanh,adam,1000,0.7272727272727273,0.04821182598999187,0.36710358056265985,0.08043027806276766
21,"(32, 32, 16)",tanh,adam,100,0.7840909090909091,0.05904718662166626,0.3642375168690958,0.17326815835298037
39,"(64, 64, 32)",tanh,lbfgs,100,0.7727272727272727,0.05081972676135885,0.3558704453441296,0.10413693866804372
1,"(16, 16, 16)",relu,adam,100,0.7613636363636365,0.061195054626528446,0.3234755440637793,0.15662692439291784
15,"(30, 30, 20)",tanh,lbfgs,100,0.7443181818181818,0.07769769506350764,0.32142857142857145,0.14531613828254408
6,"(16, 16, 16)",tanh,adam,1000,0.7613636363636364,0.011363636363636354,0.31669172932330825,0.20696821370299298
25,"(48, 48, 32)",relu,adam,100,0.7272727272727273,0.06428243465332252,0.2916666666666667,0.16256527653777259
9,"(30, 30, 20)",relu,adam,100,0.7329545454545454,0.033614089676702374,0.22596153846153846,0.09770385304279604
8,"(16, 16, 16)",tanh,lbfgs,1000,0.7329545454545454,0.04057629788944801,0.19960474308300397,0.20118344112895215
7,"(16, 16, 16)",tanh,lbfgs,100,0.7613636363636365,0.025409863380679406,0.045454545454545456,0.07872958216222169
13,"(30, 30, 20)",tanh,adam,100,0.75,0.053300179088902604,0.029411764705882353,0.05094267081084933
5,"(16, 16, 16)",tanh,adam,100,0.7897727272727273,0.009841197770277704,0.0,0.0
