combo_id,hidden_layer_sizes,activation,solver,max_iter,cv_mean_accuracy,cv_std_accuracy,cv_mean_f1,cv_std_f1
20,"(40, 30)",relu,lbfgs,1000,0.9411764705882353,0.01039862913509629,0.9417885716405545,0.009088013984070765
19,"(40, 30)",relu,lbfgs,500,0.9411764705882353,0.01039862913509629,0.9417885716405545,0.009088013984070765
40,"(100, 50)",tanh,lbfgs,1000,0.9301470588235294,0.016025363763017202,0.932034751228548,0.014884606108161573
39,"(100, 50)",tanh,lbfgs,500,0.9301470588235294,0.016025363763017202,0.932034751228548,0.014884606108161573
11,"(20, 20)",relu,lbfgs,500,0.9301470588235293,0.012193473493953673,0.9315540300627293,0.011037258076520598
12,"(20, 20)",relu,lbfgs,1000,0.9301470588235293,0.012193473493953673,0.9315540300627293,0.011037258076520598
28,"(50, 20)",relu,lbfgs,1000,0.9227941176470589,0.033494241099795215,0.9255489458490069,0.031667812238862
27,"(50, 20)",relu,lbfgs,500,0.9227941176470589,0.033494241099795215,0.9255489458490069,0.031667812238862
24,"(40, 30)",tanh,lbfgs,1000,0.9154411764705883,0.012193473493953683,0.9183669417737316,0.009849876737888692
23,"(40, 30)",tanh,lbfgs,500,0.9154411764705883,0.012193473493953683,0.9183669417737316,0.009849876737888692
36,"(100, 50)",relu,lbfgs,1000,0.9154411764705883,0.019103501554068484,0.9183025690374129,0.017741266115652278
35,"(100, 50)",relu,lbfgs,500,0.9154411764705883,0.019103501554068484,0.9183025690374129,0.017741266115652278
8,"(20, 10)",tanh,lbfgs,1000,0.9044117647058822,0.03205072752603437,0.9087301587301586,0.02969039026985694
7,"(20, 10)",tanh,lbfgs,500,0.9044117647058822,0.03205072752603437,0.9087301587301586,0.02969039026985694
3,"(20, 10)",relu,lbfgs,500,0.9044117647058825,0.02438694698790736,0.9079403959991835,0.02290732645368195
4,"(20, 10)",relu,lbfgs,1000,0.9044117647058825,0.02438694698790736,0.9079403959991835,0.02290732645368195
32,"(50, 20)",tanh,lbfgs,1000,0.9007352941176471,0.006367833851356144,0.9053030511838153,0.0053020848276778285
31,"(50, 20)",tanh,lbfgs,500,0.9007352941176471,0.006367833851356144,0.9053030511838153,0.0053020848276778285
15,"(20, 20)",tanh,lbfgs,500,0.9044117647058824,0.007352941176470562,0.9046956153299437,0.010872957319017064
16,"(20, 20)",tanh,lbfgs,1000,0.9044117647058824,0.007352941176470562,0.9046956153299437,0.010872957319017064
10,"(20, 20)",relu,adam,1000,0.7977941176470589,0.04918782411860165,0.8089767708885356,0.048405411655146356
9,"(20, 20)",relu,adam,500,0.7720588235294118,0.03959680005245959,0.7744561444561445,0.046856396641145166
26,"(50, 20)",relu,adam,1000,0.7426470588235294,0.09213208886868872,0.7163552366382555,0.13196635249992994
25,"(50, 20)",relu,adam,500,0.7426470588235294,0.09213208886868872,0.7163552366382555,0.13196635249992994
18,"(40, 30)",relu,adam,1000,0.6323529411764706,0.10856487544289267,0.6549245407454363,0.11827257231539141
17,"(40, 30)",relu,adam,500,0.6323529411764706,0.10856487544289267,0.6549245407454363,0.11827257231539141
21,"(40, 30)",tanh,adam,500,0.5477941176470589,0.07004617236491785,0.6089908144949834,0.07152023318922182
22,"(40, 30)",tanh,adam,1000,0.5477941176470589,0.07004617236491785,0.6089908144949834,0.07152023318922182
2,"(20, 10)",relu,adam,1000,0.6213235294117647,0.0609673674697684,0.5520357205787455,0.1680384057731845
1,"(20, 10)",relu,adam,500,0.6213235294117647,0.0609673674697684,0.5520357205787455,0.1680384057731845
33,"(100, 50)",relu,adam,500,0.6654411764705882,0.13533207587724969,0.5479470346055413,0.2806252718278383
34,"(100, 50)",relu,adam,1000,0.6654411764705882,0.13533207587724969,0.5479470346055413,0.2806252718278383
5,"(20, 10)",tanh,adam,500,0.5625,0.028239506425987552,0.43144595612465875,0.06838089045328079
6,"(20, 10)",tanh,adam,1000,0.5625,0.028239506425987552,0.43144595612465875,0.06838089045328079
29,"(50, 20)",tanh,adam,500,0.5330882352941176,0.0420791291994838,0.4027471799530623,0.2168857941769645
30,"(50, 20)",tanh,adam,1000,0.5330882352941176,0.0420791291994838,0.4027471799530623,0.2168857941769645
38,"(100, 50)",tanh,adam,1000,0.5404411764705882,0.05916719463026133,0.3274463142387671,0.1867534660323609
37,"(100, 50)",tanh,adam,500,0.5404411764705882,0.05916719463026133,0.3274463142387671,0.1867534660323609
14,"(20, 20)",tanh,adam,1000,0.5294117647058824,0.03749279054112341,0.21173071469086785,0.1489332793045344
13,"(20, 20)",tanh,adam,500,0.5294117647058824,0.03749279054112341,0.21173071469086785,0.1489332793045344
